,source_guid,source,citation,paper_title,paper_url,year,merged_subfig_num,quote_guid,coderef_guid,code_name,fig_num,subfig_num
0,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,750C9FBB-70F2-4723-8375-A0335BFC6D29,0A34050F-E224-4C75-A4E8-7E392BCC07B0,Biological.Intercellular,,
1,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,750C9FBB-70F2-4723-8375-A0335BFC6D29,78FB551C-2D47-4FE8-9414-22085373C4B7,Distributional Design.Quantitative/Continuos,,
2,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,750C9FBB-70F2-4723-8375-A0335BFC6D29,B5421D8C-1CF1-4626-BCD0-D26312959F4C,Enrichment map,,
3,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,750C9FBB-70F2-4723-8375-A0335BFC6D29,5E9E2F0C-32C0-481D-BC29-F1607F135099,Heatmap,,
4,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,750C9FBB-70F2-4723-8375-A0335BFC6D29,89986046-C659-486A-B457-B198E6EFDD43,Layout.Categorical/Abstract Matrix,,
5,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,750C9FBB-70F2-4723-8375-A0335BFC6D29,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
6,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,09D7C765-5AF3-465A-AB59-3F87D64B1D27,0A34050F-E224-4C75-A4E8-7E392BCC07B0,Biological.Intercellular,,
7,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,09D7C765-5AF3-465A-AB59-3F87D64B1D27,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
8,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,09D7C765-5AF3-465A-AB59-3F87D64B1D27,A2750542-1E85-4573-BD4A-253E70B2A5ED,Layout:Quantitative 2D Plot,,
9,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,09D7C765-5AF3-465A-AB59-3F87D64B1D27,9CA0B12E-F25E-45C2-945D-80E6EE2B5778,Line plot,,
10,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,09D7C765-5AF3-465A-AB59-3F87D64B1D27,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
11,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,09D7C765-5AF3-465A-AB59-3F87D64B1D27,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
12,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,CCA1C02C-D929-4312-BF53-963463498FC9,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
13,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,CCA1C02C-D929-4312-BF53-963463498FC9,28ADD511-5023-434D-8232-BDF221BE14C7,Layout.Native 2D Spatial,,
14,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,CCA1C02C-D929-4312-BF53-963463498FC9,980346B3-7AD2-4FED-9AFD-639CA5A6E119,Spatial scatterplot,,
15,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,CCA1C02C-D929-4312-BF53-963463498FC9,B5D57837-34C8-43CA-956D-F88357BAF570,Visual Encoding.Color,,
16,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,CCA1C02C-D929-4312-BF53-963463498FC9,D298A106-54F3-401A-B52B-8E4791816C01,Visual Encoding.Position,,
17,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,2714F996-6E5B-4AB4-90EE-270C3B9F477C,E0599666-A811-4550-B45A-385DCE668D91,Biological.Cellular,,
18,B0B843DB-DB8C-4739-BDA4-C069FC42652A,Squidpy: a scalable framework for spatial omics analysis.pdf,"Palla et al., 2022",Squidpy: a scalable framework for spatial omics analysis,https://www.nature.com/articles/s41592-021-01358-2,2022,,2714F996-6E5B-4AB4-90EE-270C3B9F477C,ABA87644-93D4-45A0-8945-56F6D9757CCF,Biological.Tissue,,
